name,owner,pr_url,pr_title,number,branch_name,base_sha,event,merged,commits,changed_files
calendar-js,nextcloud,https://github.com/nextcloud/calendar-js/pull/547,chore(deps-dev): bump @nextcloud/eslint-config from 7.0.2 to 8.1.5,547,dependabot/npm_and_yarn/nextcloud/eslint-config-8.1.5,9d5d7ac61cc594434310213298916d038607b398,closed,true,3,41
alamedadecervera,soker90,https://github.com/soker90/alamedadecervera/pull/59,Bump @astrojs/vercel from 4.0.5 to 5.0.0,59,dependabot/npm_and_yarn/astrojs/vercel-5.0.0,cfdef16eee2932d928920cde72f1d2e7ee3711ae,closed,true,3,28
cli,mittwald,https://github.com/mittwald/cli/pull/97,Bump @typescript-eslint/eslint-plugin from 5.61.0 to 6.9.1,97,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-6.9.1,507fc6334997ca4145d5c12bc69de3da6657a6b5,closed,true,2,19
ris-backend-service,digitalservicebund,https://github.com/digitalservicebund/ris-backend-service/pull/630,Bump @typescript-eslint/eslint-plugin from 5.60.0 to 6.0.0 in /frontend,630,dependabot/npm_and_yarn/frontend/typescript-eslint/eslint-plugin-6.0.0,60739aa3cd3b169575c66ab42ef9dfacfdbb9f06,closed,true,4,27
ranger-ims-web,burningmantech,https://github.com/burningmantech/ranger-ims-web/pull/745,Bump @testing-library/jest-dom from 5.16.5 to 6.1.3,745,dependabot/npm_and_yarn/testing-library/jest-dom-6.1.3,7b879b3e66ce06ccabfec31dac0f162e02794486,closed,true,3,23
first-contact-timer,PatrickRose,https://github.com/PatrickRose/first-contact-timer/pull/288,Bump prettier from 2.8.8 to 3.0.1,288,dependabot/npm_and_yarn/prettier-3.0.1,59dde2e553166ce9068595ddd56744ff75acf0d7,closed,true,2,30
solid-client-js,inrupt,https://github.com/inrupt/solid-client-js/pull/2069,chore(deps-dev): bump prettier from 2.8.8 to 3.0.0,2069,dependabot/npm_and_yarn/prettier-3.0.0,d1eec51b46cbb04a3e864c12590152adcbaf0d34,closed,true,6,164
familie-ba-sak-frontend,navikt,https://github.com/navikt/familie-ba-sak-frontend/pull/2851,Bump styled-components from 5.3.1 to 6.1.1,2851,dependabot/npm_and_yarn/styled-components-6.1.1,b5f598140cb5925831a716473c2ecf449a0e115a,closed,true,10,28
api.serlo.org,serlo,https://github.com/serlo/api.serlo.org/pull/1139,build(deps-dev): bump lerna from 7.4.2 to 8.0.0,1139,dependabot/npm_and_yarn/lerna-8.0.0,6b97173cdc2e609637a20529b5bf87744fa0939a,closed,true,2,30
finance-web,gabrieltanchen,https://github.com/gabrieltanchen/finance-web/pull/943,chore(deps-dev): bump eslint from 7.32.0 to 8.56.0,943,dependabot/npm_and_yarn/eslint-8.56.0,583a22cb12b8bc43b9675ff9be091037b1b0f53e,closed,true,2,25
matrix-widget-toolkit,nordeck,https://github.com/nordeck/matrix-widget-toolkit/pull/384,Bump typescript from 4.8.4 to 5.1.6,384,dependabot/npm_and_yarn/typescript-5.1.6,483c240a5e32efa46ce1a76e7106f3ad55e2f0ed,closed,true,2,34
react-gjs-renderer,react-gjs,https://github.com/react-gjs/react-gjs-renderer/pull/152,chore(deps-dev): bump @typescript-eslint/eslint-plugin from 5.61.0 to 6.1.0,152,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-6.1.0,ed443c3b260e9950e841bc4d4351f383149dd5c6,closed,true,3,47
cspell,streetsidesoftware,https://github.com/streetsidesoftware/cspell/pull/4028,chore(deps): bump commander from 9.5.0 to 10.0.0,4028,dependabot/npm_and_yarn/commander-10.0.0,bd5c146bcd4601c91b5a6fcf5532ae46809dd6f7,closed,true,7,19
react-data-grid,adazzle,https://github.com/adazzle/react-data-grid/pull/3241,Bump @ianvs/prettier-plugin-sort-imports from 3.7.2 to 4.0.0,3241,dependabot/npm_and_yarn/ianvs/prettier-plugin-sort-imports-4.0.0,270e9bf051d0217678a7da37b656fc733ef764b3,closed,true,2,45
DDRCardDraw,noahm,https://github.com/noahm/DDRCardDraw/pull/176,Bump prettier from 2.8.8 to 3.0.0,176,dependabot/npm_and_yarn/prettier-3.0.0,edfb1ee592e6a39461d25bea5104a4bd8ec6f00b,closed,true,5,41
HumanMus1c.github.io,HumanMus1c,https://github.com/HumanMus1c/HumanMus1c.github.io/pull/3,Bump stylelint from 14.16.1 to 15.6.2,3,dependabot/npm_and_yarn/stylelint-15.6.2,8a7c21f289c30d56134e4de5ee94e45cd5c7ca17,closed,true,10,51
adoptium.net,adoptium,https://github.com/adoptium/adoptium.net/pull/1571,build(deps): bump @mui/x-data-grid from 5.17.26 to 6.0.0,1571,dependabot/npm_and_yarn/mui/x-data-grid-6.0.0,b7f6bcb54f05a395df3f29b6a6159b3480a0b998,closed,true,2,63
moker,hongaar,https://github.com/hongaar/moker/pull/155,chore(deps-dev): bump typescript from 4.9.5 to 5.0.4,155,dependabot/npm_and_yarn/typescript-5.0.4,a3b67b8a79107e63a0e5838879cca9ab3d50d4e2,closed,true,3,31
frontend-reglementaire-bijlage,lblod,https://github.com/lblod/frontend-reglementaire-bijlage/pull/134,Bump prettier from 2.8.8 to 3.0.0,134,dependabot/npm_and_yarn/prettier-3.0.0,0e102c810474babba5b62a6f7d7e9c7c134bbdd2,closed,true,3,19
codeql-variant-analysis-action,github,https://github.com/github/codeql-variant-analysis-action/pull/752,Bump removeNPMAbsolutePaths from 2.0.0 to 3.0.1,752,dependabot/npm_and_yarn/removeNPMAbsolutePaths-3.0.1,9b773672e1b295b3c6c119e2d76ae35c5a21d125,closed,true,2,560
matrix-widget-toolkit,nordeck,https://github.com/nordeck/matrix-widget-toolkit/pull/411,Bump prettier from 2.8.8 to 3.0.0,411,dependabot/npm_and_yarn/prettier-3.0.0,e65b130547eaf7a72d105b39fa75a6b1265f6a07,closed,true,2,153
homepage,jutonz,https://github.com/jutonz/homepage/pull/2610,Bump prettier from 2.8.8 to 3.0.0 in /apps/client/assets,2610,dependabot/npm_and_yarn/apps/client/assets/prettier-3.0.0,ed865ec7552e51eed8ab5d2ca546c42dc1a02ced,closed,true,2,22
discord-inquirer,elecdeer,https://github.com/elecdeer/discord-inquirer/pull/308,chore(deps-dev): bump prettier from 2.8.7 to 3.0.0,308,dependabot/npm_and_yarn/prettier-3.0.0,dd9ce9ac6c42d4b2968a8cb153c9931159410db9,closed,true,2,100
activity,nextcloud,https://github.com/nextcloud/activity/pull/1228,Chore(deps): Bump @nextcloud/l10n from 1.6.0 to 2.2.0,1228,dependabot/npm_and_yarn/nextcloud/l10n-2.2.0,b0f5e5775eab60966124263ae983cce776128b84,closed,true,3,26
frontend-mow-registry,lblod,https://github.com/lblod/frontend-mow-registry/pull/176,Bump prettier from 2.8.8 to 3.0.0,176,dependabot/npm_and_yarn/prettier-3.0.0,54c28e6ca9c64415e0e8af0601012fc5b72b5e0b,closed,true,3,34
content,mdn,https://github.com/mdn/content/pull/27777,Bump prettier from 2.8.8 to 3.0.0,27777,dependabot/npm_and_yarn/prettier-3.0.0,4c2c49bc3b2e7e43f47ab0229c277374d91d087d,closed,true,7,1142
markdown-parser,labforward,https://github.com/labforward/markdown-parser/pull/245,Bump remark-rehype from 10.1.0 to 11.0.0,245,dependabot/npm_and_yarn/remark-rehype-11.0.0,6cb45c4147b98d474fec3d3f446f8ebe6bbc2e7f,closed,true,5,24
pando,pluralsight,https://github.com/pluralsight/pando/pull/1572,chore: bump stylelint-prettier from 3.0.0 to 4.0.0 in /packages/design-tokens,1572,dependabot/npm_and_yarn/packages/design-tokens/stylelint-prettier-4.0.0,908086b5c52123f3882bb6cd290cbc1828af53e3,closed,true,3,100
garbage-collector,loathers,https://github.com/loathers/garbage-collector/pull/1472,Bump prettier from 2.8.8 to 3.0.0,1472,dependabot/npm_and_yarn/prettier-3.0.0,e4cca3632566697a10d69d377b148a463665a7a2,closed,true,2,57
nextcloud-vue,nextcloud,https://github.com/nextcloud/nextcloud-vue/pull/3904,Bump cypress-visual-regression from 2.1.1 to 3.0.0,3904,dependabot/npm_and_yarn/cypress-visual-regression-3.0.0,d0651b82fc4d406272119abfa31387d5c21eb05d,closed,true,2,98
eslint-plugin-testing-library,testing-library,https://github.com/testing-library/eslint-plugin-testing-library/pull/825,build(deps-dev): bump prettier from 2.8.7 to 3.0.3,825,dependabot/npm_and_yarn/prettier-3.0.3,9c4aff319e56502b7dc5d0c070a4abe99ba97b85,closed,true,2,63
templ,rjoydip,https://github.com/rjoydip/templ/pull/66,chore(deps): bump @mdx-js/react from 1.6.22 to 2.3.0,66,dependabot/npm_and_yarn/main/mdx-js/react-2.3.0,880a29dd53e932b9abbc84802c5e54fd25bdf53b,closed,true,4,24
mh-helper-extension,m-h-c-t,https://github.com/m-h-c-t/mh-helper-extension/pull/434,chore(deps-dev): Bump @typescript-eslint/eslint-plugin from 5.60.1 to 6.3.0,434,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-6.3.0,6b910d815556399dbb856a20e46d3042eddf1788,closed,true,3,34
navidrome,navidrome,https://github.com/navidrome/navidrome/pull/2719,Bump prettier from 2.8.2 to 3.1.1 in /ui,2719,dependabot/npm_and_yarn/ui/prettier-3.1.1,421ce91a9efacc6d845f7e6715bb4093cdef221d,closed,true,2,84
client,hypothesis,https://github.com/hypothesis/client/pull/5676,Bump prettier from 2.8.8 to 3.0.0,5676,dependabot/npm_and_yarn/prettier-3.0.0,d140c6047e769a3900b84f32cdafcefe67a30950,closed,true,2,376
bratislava.sk,bratislava,https://github.com/bratislava/bratislava.sk/pull/579,Bump next-transpile-modules from 9.0.0 to 10.0.0 in /next,579,dependabot/npm_and_yarn/next/next-transpile-modules-10.0.0,0039af7778f5f1657340b7256d7fda6cc3904711,closed,true,6,31
kiradopay2,cm-ayf,https://github.com/cm-ayf/kiradopay2/pull/72,Bump prettier from 2.8.8 to 3.0.0,72,dependabot/npm_and_yarn/prettier-3.0.0,9b87f0401ba63b6eb0bcfdda112663bc073a28f5,closed,true,3,22
web-stories-wp,GoogleForCreators,https://github.com/GoogleForCreators/web-stories-wp/pull/13148,Bump typescript from 4.9.5 to 5.0.2,13148,dependabot/npm_and_yarn/typescript-5.0.2,045920a8aa8cabe3388920b28b275c106c13aea4,closed,true,5,20
citizenlab,CitizenLabDotCo,https://github.com/CitizenLabDotCo/citizenlab/pull/6536,Bump react-share from 4.4.1 to 5.0.3 in /front,6536,dependabot/npm_and_yarn/front/react-share-5.0.3,7321b44be19ab5421aaf13d432e4022dc9d1e557,closed,true,4,44
solid-client-authn-js,inrupt,https://github.com/inrupt/solid-client-authn-js/pull/3129,chore(deps-dev): bump @typescript-eslint/eslint-plugin from 5.62.0 to 6.6.0,3129,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-6.6.0,e4315b1ab7298a8a31200e864dc495d934e3f57b,closed,true,6,29
solana-web3.js,solana-labs,https://github.com/solana-labs/solana-web3.js/pull/1905,chore: bump prettier from 2.8.8 to 3.1.0,1905,dependabot/npm_and_yarn/prettier-3.1.0,8f39c907a5e9d612111eeb029b27017b0693c6d6,closed,true,2,288
bicep,Azure,https://github.com/Azure/bicep/pull/11250,Bump prettier from 2.8.8 to 3.0.0 in /src/vscode-bicep,11250,dependabot/npm_and_yarn/src/vscode-bicep/prettier-3.0.0,cbea59cf458ad93d8dece1ddc1419d5e3ab019e0,closed,true,3,81
paas-product-pages,alphagov,https://github.com/alphagov/paas-product-pages/pull/559,Bump govuk-frontend from 4.7.0 to 5.0.0,559,dependabot/npm_and_yarn/govuk-frontend-5.0.0,3bd959621bfbf32e25bc6b7c7a9d72e36d53f98f,closed,true,2,23
core-interview-public,pinginc,https://github.com/pinginc/core-interview-public/pull/15,Build(deps-dev): Bump prettier from 2.8.4 to 3.1.1,15,dependabot/npm_and_yarn/prettier-3.1.1,3f379c7a69d3b05ab51f3ed011565bcc33435740,closed,true,3,40
29k,29ki,https://github.com/29ki/29k/pull/4159,Bump react-native-svg from 13.14.0 to 14.0.0 in /client,4159,dependabot/npm_and_yarn/client/react-native-svg-14.0.0,901045e04857a055f1aff7fc796c38f23cea95e1,closed,true,126,50
ukrdc-nuxt,renalreg,https://github.com/renalreg/ukrdc-nuxt/pull/310,Bump prettier from 2.8.8 to 3.0.0,310,dependabot/npm_and_yarn/prettier-3.0.0,34745bd4f91bc302e89e2155884597560a107a76,closed,true,2,20
carloscuesta.me,carloscuesta,https://github.com/carloscuesta/carloscuesta.me/pull/1274,⬆️ Bump prettier from 2.8.8 to 3.0.0,1274,dependabot/npm_and_yarn/prettier-3.0.0,bb0fd2a8b3bf58228b9df84c2bb657c1a152e307,closed,true,2,28
spaceribs,spaceribs,https://github.com/spaceribs/spaceribs/pull/183,build(deps-dev): bump prettier from 2.8.1 to 3.0.3,183,dependabot/npm_and_yarn/prettier-3.0.3,1a68006571d9c3e0869f6291d779d5bcf4de85a0,closed,true,2,45
axe-core,dequelabs,https://github.com/dequelabs/axe-core/pull/4210,chore: bump prettier from 2.8.2 to 3.0.3,4210,dependabot/npm_and_yarn/prettier-3.0.3,12d4f525d489e01c0d3f8dc8cf6fbfe9c7c3b110,closed,true,5,229
maps,nextcloud,https://github.com/nextcloud/maps/pull/1169,Build(deps): Bump @nextcloud/vue from 7.12.6 to 8.3.0,1169,dependabot/npm_and_yarn/nextcloud/vue-8.3.0,c0bc10a490e19f2397916f418d7e66220be0f5e2,closed,true,12,67
terms_of_service,nextcloud,https://github.com/nextcloud/terms_of_service/pull/800,Bump @nextcloud/dialogs from 3.2.0 to 4.0.1,800,dependabot/npm_and_yarn/nextcloud/dialogs-4.0.1,2e695e1aafd4edff7256064a272b979c4cd1699b,closed,true,3,17
notification-mail-service,serlo,https://github.com/serlo/notification-mail-service/pull/75,chore(deps-dev): bump prettier from 2.8.3 to 3.0.0,75,dependabot/npm_and_yarn/prettier-3.0.0,26abddb94dcf265daea57d9577fdd1f01ef3f8a3,closed,true,2,17
connect-web-integration,bufbuild,https://github.com/bufbuild/connect-web-integration/pull/280,Bump vite from 3.2.4 to 4.0.4 in /react/yarn3,280,dependabot/npm_and_yarn/react/yarn3/vite-4.0.4,6dc25d3e87bdb0313079f9e189a6d21a46cb2ffe,closed,true,2,44
fastify-openapi-glue,seriousme,https://github.com/seriousme/fastify-openapi-glue/pull/465,chore(deps-dev): bump rome from 11.0.0 to 12.0.0,465,dependabot/npm_and_yarn/rome-12.0.0,33bb43c2bc36bd6fec542df10f532bb02b138110,closed,true,6,20
display,alarmdisplay,https://github.com/alarmdisplay/display/pull/54,Bump umzug from 2.3.0 to 3.2.1 in /server,54,dependabot/npm_and_yarn/server/umzug-3.2.1,fa76877d7933300ede6e41106de6f60cc4420e2c,closed,true,3,19
hydroxide,anthonyoteri,https://github.com/anthonyoteri/hydroxide/pull/26,Bump prettier from 2.8.4 to 3.0.0 in /src-frontend,26,dependabot/npm_and_yarn/src-frontend/prettier-3.0.0,841de3f4b83e85a5db22b12c7871710639e56e57,closed,true,2,25
ember-rdfa-editor,lblod,https://github.com/lblod/ember-rdfa-editor/pull/884,Bump prettier from 2.8.8 to 3.0.0,884,dependabot/npm_and_yarn/prettier-3.0.0,07f2fd34fb9576e225c2d9e761ff764a5bd945ff,closed,true,4,89
govuk-services-list,x-govuk,https://github.com/x-govuk/govuk-services-list/pull/750,Bump govuk-frontend from 4.7.0 to 5.0.0,750,dependabot/npm_and_yarn/govuk-frontend-5.0.0,b906f5415ca37a04b8c82ca8696fa615832f0c29,closed,true,4,435
files_pdfviewer,nextcloud,https://github.com/nextcloud/files_pdfviewer/pull/869,chore(deps): Bump @nextcloud/dialogs from 4.2.1 to 5.0.3,869,dependabot/npm_and_yarn/nextcloud/dialogs-5.0.3,9b22e75700b449b6e9706ed6c8e39cdffea6a690,closed,true,2,25
hosted-cypress,dolthub,https://github.com/dolthub/hosted-cypress/pull/111,Bump cypress from 11.2.0 to 12.5.0,111,dependabot/npm_and_yarn/cypress-12.5.0,ebca54853ec7c70b08ecf9b74b7d91a21f001ab7,closed,true,8,34
exam-engine,digabi,https://github.com/digabi/exam-engine/pull/3069,build(deps-dev): bump prettier from 2.8.8 to 3.0.0,3069,dependabot/npm_and_yarn/prettier-3.0.0,48cf4568929207a57504794fb0547a91d3e818fe,closed,true,2,155
vrembem,sebnitu,https://github.com/sebnitu/vrembem/pull/1286,chore(deps-dev): bump lerna from 6.6.2 to 7.1.0,1286,dependabot/npm_and_yarn/lerna-7.1.0,4f80b5c1e21c9580dfc81ce87d235635944ff922,closed,true,2,32
SimplexFirmiana.github.io,SimplexFirmiana,https://github.com/SimplexFirmiana/SimplexFirmiana.github.io/pull/1,Bump hexo from 5.4.2 to 6.3.0,1,dependabot/npm_and_yarn/hexo-6.3.0,22045bcb3c1a5993897643141bd5c0b9de312e47,closed,true,3,7174
db-migrations,serlo,https://github.com/serlo/db-migrations/pull/59,chore(deps-dev): bump prettier from 2.8.8 to 3.0.0,59,dependabot/npm_and_yarn/prettier-3.0.0,c21b304075b924527e6db4622a93155cb3ce4721,closed,true,2,31
core,BrightspaceUI,https://github.com/BrightspaceUI/core/pull/3270,chore(deps-dev): bump stylelint from 14.16.1 to 15.1.0,3270,dependabot/npm_and_yarn/stylelint-15.1.0,00502aaffa8ef59fcb3f7dd0e78984a567cce48e,closed,true,2,325
uwazi,huridocs,https://github.com/huridocs/uwazi/pull/6082,Bump prettier from 2.7.1 to 3.0.2,6082,dependabot/npm_and_yarn/prettier-3.0.2,b712b4c0ca0888c69cb99f0a949d6da74b1b4c7d,closed,true,3,42
SimplexFirmiana.github.io,SimplexFirmiana,https://github.com/SimplexFirmiana/SimplexFirmiana.github.io/pull/7,Bump hexo-server from 2.0.0 to 3.0.0,7,dependabot/npm_and_yarn/hexo-server-3.0.0,22045bcb3c1a5993897643141bd5c0b9de312e47,closed,true,3,7174
react-gjs-renderer,react-gjs,https://github.com/react-gjs/react-gjs-renderer/pull/145,chore(deps-dev): bump prettier from 2.8.8 to 3.0.0,145,dependabot/npm_and_yarn/prettier-3.0.0,2f916574f56e20c0731f297ac874d758e3e29ec8,closed,true,4,150
notification-mail-service,serlo,https://github.com/serlo/notification-mail-service/pull/115,chore(deps-dev): bump @graphql-codegen/cli from 4.0.1 to 5.0.0,115,dependabot/npm_and_yarn/graphql-codegen/cli-5.0.0,45a4fd0728516b697cb68a533dfd269b91b3c435,closed,true,6,73
blockly,google,https://github.com/google/blockly/pull/7322,chore(deps): Bump prettier from 2.8.8 to 3.0.0,7322,dependabot/npm_and_yarn/develop/prettier-3.0.0,c61da55566ff8ada000591dd72970caa8cd215b4,closed,true,2,297
karma,prymitive,https://github.com/prymitive/karma/pull/5316,chore(deps-dev): bump prettier from 2.8.8 to 3.0.0 in /ui,5316,dependabot/npm_and_yarn/ui/prettier-3.0.0,61e30e62eca73d12ba2afbffa641b758da383a47,closed,true,2,150
codeql-action,github,https://github.com/github/codeql-action/pull/1503,Bump @octokit/plugin-retry from 3.0.9 to 4.0.4,1503,dependabot/npm_and_yarn/octokit/plugin-retry-4.0.4,5794d966f2616fdb53b22968a7546fc36d343ec3,closed,true,2,34
cloudflare-worker,serlo,https://github.com/serlo/cloudflare-worker/pull/558,chore(deps-dev): bump msw from 1.3.2 to 2.0.0,558,dependabot/npm_and_yarn/msw-2.0.0,5797830f9de9e3c4d1b4895cfd80db055167ddac,closed,true,3,46
graylog2-server,Graylog2,https://github.com/Graylog2/graylog2-server/pull/15954,Bump styled-components from 5.3.11 to 6.0.4 in /graylog2-web-interface/packages/graylog-web-plugin,15954,dependabot/npm_and_yarn/graylog2-web-interface/packages/graylog-web-plugin/styled-components-6.0.4,a5b76dc912770775c1396a929419f35b0549db5e,closed,true,17,106
cookbook,nextcloud,https://github.com/nextcloud/cookbook/pull/1751,Build(deps-dev): Bump prettier from 2.8.8 to 3.0.0,1751,dependabot/npm_and_yarn/prettier-3.0.0,3445f542a510b57e3e47dba2fc41837f92896a72,closed,true,5,25
AnswerOverflow,AnswerOverflow,https://github.com/AnswerOverflow/AnswerOverflow/pull/327,build(deps): bump typescript from 4.9.5 to 5.0.4,327,dependabot/npm_and_yarn/typescript-5.0.4,9d60b65fcb43bf3e3fd495ff35c739beed6f68a8,closed,true,10,135
bs5-react-elements,RyanBerliner,https://github.com/RyanBerliner/bs5-react-elements/pull/349,Bump react-docgen from 5.4.3 to 6.0.1,349,dependabot/npm_and_yarn/master/react-docgen-6.0.1,a8c2afdbf6bcbfa3bc7b62d5b103234468c76ad9,closed,true,3,19
desmjs,desmos-labs,https://github.com/desmos-labs/desmjs/pull/699,build(deps-dev): bump prettier from 2.8.8 to 3.0.1,699,dependabot/npm_and_yarn/prettier-3.0.1,c26a2bd77cf1f31315d87a56aed7604ec133ded6,closed,true,3,59
designsystem,domstolene,https://github.com/domstolene/designsystem/pull/950,Bump @testing-library/jest-dom from 5.17.0 to 6.1.4,950,dependabot/npm_and_yarn/testing-library/jest-dom-6.1.4,7e34a83401928afc7f8690a93b530d4ead68b615,closed,true,2,48
SimplexFirmiana.github.io,SimplexFirmiana,https://github.com/SimplexFirmiana/SimplexFirmiana.github.io/pull/8,Bump hexo-generator-archive from 1.0.0 to 2.0.0,8,dependabot/npm_and_yarn/hexo-generator-archive-2.0.0,22045bcb3c1a5993897643141bd5c0b9de312e47,closed,true,3,7174
microformats-parser,microformats,https://github.com/microformats/microformats-parser/pull/237,chore(deps): bump prettier from 2.6.2 to 3.0.3,237,dependabot/npm_and_yarn/prettier-3.0.3,df6a91b5f15ff2197f5cd3cd05d2bb09d8d65cb1,closed,true,2,33
fusion-web-components,equinor,https://github.com/equinor/fusion-web-components/pull/1072,chore(deps): bump lit from 2.7.0 to 3.0.2,1072,dependabot/npm_and_yarn/lit-3.0.2,2453fca61596761cec329227702fdedf2ff0a31b,closed,true,6,39
parsley,evergreen-ci,https://github.com/evergreen-ci/parsley/pull/371,CHORE(NPM) - bump eslint-plugin-testing-library from 5.11.1 to 6.0.1,371,dependabot/npm_and_yarn/eslint-plugin-testing-library-6.0.1,4c90f6b2a3689add1fb2ba691cba6bcb1748de9e,closed,true,5,26
human-protocol,humanprotocol,https://github.com/humanprotocol/human-protocol/pull/1375,Bump prettier from 2.8.8 to 3.1.1,1375,dependabot/npm_and_yarn/develop/prettier-3.1.1,8c1119bebdb8bc570361e7f8cd4ca7b3812167e4,closed,true,5,78
scradd,scratchaddons-community,https://github.com/scratchaddons-community/scradd/pull/254,Bump typescript from 4.9.5 to 5.0.4,254,dependabot/npm_and_yarn/typescript-5.0.4,6bfa27474bb63352268c921223907a49b29c9444,closed,true,5,37
matrix-meetings,nordeck,https://github.com/nordeck/matrix-meetings/pull/9,Bump @testing-library/user-event from 13.5.0 to 14.4.3,9,dependabot/npm_and_yarn/testing-library/user-event-14.4.3,5a832521f6cddf72839f0de5a52f90ff026c658d,closed,true,2,42
codeql-variant-analysis-action,github,https://github.com/github/codeql-variant-analysis-action/pull/864,Bump prettier from 2.7.1 to 3.0.3,864,dependabot/npm_and_yarn/prettier-3.0.3,c6851c39ae0a4fc3a0f528c5db8a0e836dffce35,closed,true,2,116
