name,owner,pr_url,pr_title,number,branch_name,base_sha,event,merged,commits,changed_files
chrome-remote-interface,cyrus-and,https://github.com/cyrus-and/chrome-remote-interface/pull/396,Bump eslint from 3.19.0 to 4.18.2,396,dependabot/npm_and_yarn/eslint-4.18.2,f8aea050fae3cf7d708372150fc944878102f278,closed,true,2,3
neos-debug,t3n,https://github.com/t3n/neos-debug/pull/5,Bump cypress-testing-library from 2.6.0 to 3.0.1 in /e2e,5,dependabot/npm_and_yarn/e2e/cypress-testing-library-3.0.1,b228070605658ef4437dc2ff897062c52ae89ff9,closed,true,2,4
server,nextcloud,https://github.com/nextcloud/server/pull/14352,[Security] Bump bootstrap from 3.4.1 to 4.3.1,14352,dependabot/npm_and_yarn/bootstrap-4.3.1,ba3a23e5c9468fd352bdbac3462ef1554d45a7ee,closed,true,7,9
mui-scripts-incubator,eps1lon,https://github.com/eps1lon/mui-scripts-incubator/pull/8,chore(deps-dev): bump eslint from 5.16.0 to 6.1.0,8,dependabot/npm_and_yarn/eslint-6.1.0,7da0b41d8a6eb2e144ae93d828a0daafec45e52e,closed,true,2,3
event-espresso-core,eventespresso,https://github.com/eventespresso/event-espresso-core/pull/1125,Bump @wordpress/eslint-plugin from 1.0.1 to 2.1.0,1125,dependabot/npm_and_yarn/@wordpress/eslint-plugin-2.1.0,a8596820fce9da573fd2e4ccd6711120dc5f6017,closed,true,4,17
bootpack,bootpack,https://github.com/bootpack/bootpack/pull/109,Bump eslint-config-standard from 12.0.0 to 13.0.1,109,dependabot/npm_and_yarn/develop/eslint-config-standard-13.0.1,3232077d57d7e0d8d2e9aee6f7138b2d3a596a35,closed,true,2,3
hyperion-web,mthmulders,https://github.com/mthmulders/hyperion-web/pull/109,Bump jest-junit from 7.0.0 to 8.0.0,109,dependabot/npm_and_yarn/jest-junit-8.0.0,277d722d57b4fa244f1e8876c69e8cebb4cb9989,closed,true,2,3
frontend-boilerplate,ymkz,https://github.com/ymkz/frontend-boilerplate/pull/839,chore(deps-dev): bump eslint-plugin-unicorn from 10.0.0 to 11.0.0,839,dependabot/npm_and_yarn/eslint-plugin-unicorn-11.0.0,e6ba262a8cb379daf8271059a1b4fd3d15e39a3e,closed,true,2,3
ybiq,ybiquitous,https://github.com/ybiquitous/ybiq/pull/465,chore(deps): bump yargs from 13.3.0 to 14.0.0,465,dependabot/npm_and_yarn/yargs-14.0.0,8776bd98d4e9fabe787b4896ce153028865a1a41,closed,true,2,3
openlayers,openlayers,https://github.com/openlayers/openlayers/pull/10306,Bump puppeteer from 1.20.0 to 2.0.0,10306,dependabot/npm_and_yarn/puppeteer-2.0.0,b2e50983112d2d9c0d2f2d96f8786dece81bb68c,closed,true,2,10
fresh-keeper,winfa,https://github.com/winfa/fresh-keeper/pull/2,Bump webpack-bundle-analyzer from 2.13.1 to 3.3.2,2,dependabot/npm_and_yarn/webpack-bundle-analyzer-3.3.2,93bd9c3652a3c1f448da02f9b8ab369e6fe0fbd8,closed,true,2,3
updatescanner,sneakypete81,https://github.com/sneakypete81/updatescanner/pull/430,Bump eslint-plugin-jsdoc from 5.0.2 to 6.0.1,430,dependabot/npm_and_yarn/eslint-plugin-jsdoc-6.0.1,06c4ae7d522c7ee569451609f9078804ec809559,closed,true,2,23
universe,adeira,https://github.com/adeira/universe/pull/87,Bump chalk from 2.4.2 to 3.0.0,87,dependabot/npm_and_yarn/chalk-3.0.0,d75a98ea2ab3248bfc20e02a83b795f16ea863c2,closed,true,2,7
stable,humanchimp,https://github.com/humanchimp/stable/pull/108,Bump nyc from 13.3.0 to 14.0.0,108,dependabot/npm_and_yarn/nyc-14.0.0,73c7adfd51f1be2bbd543c5c026d0da6fc819fa8,closed,true,3,4
mob-web,makeorbreak-io,https://github.com/makeorbreak-io/mob-web/pull/55,Bump eslint from 3.19.0 to 4.18.2,55,dependabot/npm_and_yarn/eslint-4.18.2,f98be92c476b81c9c76f204db3e51153c02553d5,closed,true,2,7
bhd-burst-proxy,felixbrucker,https://github.com/felixbrucker/bhd-burst-proxy/pull/96,Bump sequelize from 4.43.0 to 5.1.0,96,dependabot/npm_and_yarn/sequelize-5.1.0,5a66bf6097b8be4113b01696dd3d446df19d3ff0,closed,true,2,3
uit.hotel,phamhongphuc,https://github.com/phamhongphuc/uit.hotel/pull/767,Bump @types/node from 12.12.21 to 13.1.1 in /uit.hotel.client,767,dependabot/npm_and_yarn/uit.hotel.client/dependency/types/node-13.1.1,0c84d24a79d12b8faa839876808ddf957f11bce1,closed,true,2,3
socket-frontend,tutorcruncher,https://github.com/tutorcruncher/socket-frontend/pull/70,Bump sass-loader from 7.3.1 to 8.0.0,70,dependabot/npm_and_yarn/sass-loader-8.0.0,62b1f94751d2730b48e9d40b5dccb922936e8b2c,closed,true,2,3
telegram-jung2-bot,siutsin,https://github.com/siutsin/telegram-jung2-bot/pull/439,Bump standard from 13.1.0 to 14.0.2,439,dependabot/npm_and_yarn/standard-14.0.2,ce603ac5e3c14190cf7cce5451beb116d33de2c1,closed,true,2,7
d20-client,benbrandt,https://github.com/benbrandt/d20-client/pull/63,Bump clean-webpack-plugin from 2.0.2 to 3.0.0,63,dependabot/npm_and_yarn/clean-webpack-plugin-3.0.0,05ada785b1039efa42742b09df53c9f8edd14442,closed,true,2,3
embark,embark-framework,https://github.com/embark-framework/embark/pull/1928,build(deps-dev): bump date-fns from 1.30.1 to 2.3.0,1928,dependabot/npm_and_yarn/date-fns-2.3.0,7063ac29631b2fa4f41dac68c755b1d9f5ed1ece,closed,true,2,3
fb-editor-console-electron,ministryofjustice,https://github.com/ministryofjustice/fb-editor-console-electron/pull/67,Bump husky from 3.1.0 to 4.0.0,67,dependabot/npm_and_yarn/husky-4.0.0,1adda246203b47d6f5b57423dc6c3219214798f3,closed,true,3,19
card,dimitarnestorov,https://github.com/dimitarnestorov/card/pull/50,Bump boxen from 3.2.0 to 4.0.0,50,dependabot/npm_and_yarn/boxen-4.0.0,2133b56d749226987a36604f611059fe5db34f20,closed,true,2,3
hexo-generator-sitemap,hexojs,https://github.com/hexojs/hexo-generator-sitemap/pull/83,chore(deps-dev): bump eslint-config-hexo from 3.0.0 to 4.1.0,83,dependabot/npm_and_yarn/eslint-config-hexo-4.1.0,003aa5a3207405bab4ba9711a899ebfa3488c8af,closed,true,2,3
opencollective-api,opencollective,https://github.com/opencollective/opencollective-api/pull/2168,build(deps-dev): bump eslint from 5.16.0 to 6.0.1,2168,dependabot/npm_and_yarn/eslint-6.0.1,cbee8361b86d03161d077275f198afc1cb090595,closed,true,3,4
Nitro-Styleguide,Human-Connection,https://github.com/Human-Connection/Nitro-Styleguide/pull/149,Bump sass-loader from 7.2.0 to 8.0.0,149,dependabot/npm_and_yarn/sass-loader-8.0.0,73195606fb9757210303b42c61395f16b7938621,closed,true,2,3
react-editable-svg-label,mathisonian,https://github.com/mathisonian/react-editable-svg-label/pull/120,Bump rollup-plugin-alias from 1.5.2 to 2.0.0,120,dependabot/npm_and_yarn/rollup-plugin-alias-2.0.0,9c8f88ea0d62a6b8c72c67e1b8282a364e18201d,closed,true,4,3
reactjs-boilerplate,bitchcraft,https://github.com/bitchcraft/reactjs-boilerplate/pull/76,chore(deps-dev): bump supports-color from 6.1.0 to 7.0.0,76,dependabot/npm_and_yarn/supports-color-7.0.0,62165932abcfd7f115d6ac4ef88e2ac1f3cafe70,closed,true,2,3
roboter,thenativeweb,https://github.com/thenativeweb/roboter/pull/85,Bump assertthat from 3.3.0 to 4.0.1,85,dependabot/npm_and_yarn/assertthat-4.0.1,dce4770a82c4fe6d6517cf8587da319e731a2a33,closed,true,2,54
viewar-boilerplate-vanilla,viewar,https://github.com/viewar/viewar-boilerplate-vanilla/pull/25,Bump css-loader from 2.1.0 to 3.2.0,25,dependabot/npm_and_yarn/develop/css-loader-3.2.0,8d921d00e9402fc87912ab6413a7b4d3979f0eba,closed,true,2,3
material-ui,eps1lon,https://github.com/eps1lon/material-ui/pull/68,Bump mocha from 5.2.0 to 6.2.0,68,dependabot/npm_and_yarn/auto-deps/mocha-6.2.0,70074c5e2428148749d927609b037cd90061b590,closed,true,2,3
ymkz.co,ymkz,https://github.com/ymkz/ymkz.co/pull/428,chore(deps-dev): bump eslint-plugin-unicorn from 13.0.0 to 14.0.1,428,dependabot/npm_and_yarn/eslint-plugin-unicorn-14.0.1,42deb3b2882ff55388d76751bb61a8ef21117fb4,closed,true,2,3
hashmyjs,Berkmann18,https://github.com/Berkmann18/hashmyjs/pull/272,Upgrade: Bump remark-cli from 6.0.1 to 7.0.0,272,dependabot/npm_and_yarn/dev/remark-cli-7.0.0,18a2af39c3a3cb1f9dcbf59c0bd95eca9b884785,closed,true,2,5
Human-Connection,Human-Connection,https://github.com/Human-Connection/Human-Connection/pull/948,Bump graphql-shield from 5.6.2 to 6.0.2 in /backend,948,dependabot/npm_and_yarn/backend/graphql-shield-6.0.2,3a961e5b7735ea6afee482d6767fa2ee96d408ae,closed,true,2,3
anet,NCI-Agency,https://github.com/NCI-Agency/anet/pull/2597,Bump change-case from 3.1.0 to 4.1.0 in /client,2597,dependabot/npm_and_yarn/client/change-case-4.1.0,6169ec3637affac885bfeecf0ab255236ef65d7a,closed,true,2,3
warehouse,hexojs,https://github.com/hexojs/warehouse/pull/67,Bump eslint-config-hexo from 3.0.0 to 4.0.0,67,dependabot/npm_and_yarn/eslint-config-hexo-4.0.0,c24cf938152ea0c3fd04a9bac0ca1db8e661bdb2,closed,true,3,5
www.devnerd.me,GuillouTran,https://github.com/GuillouTran/www.devnerd.me/pull/44,Bump react-obfuscate from 2.1.4 to 3.6.2,44,dependabot/npm_and_yarn/react-obfuscate-3.6.2,a3e81b89d15f6a722805c08c9207324de32f96fa,closed,true,2,3
k8s-mongo-sidecar,morphy2k,https://github.com/morphy2k/k8s-mongo-sidecar/pull/4,Bump eslint from 5.16.0 to 6.0.1,4,dependabot/npm_and_yarn/eslint-6.0.1,f8bb83ac6138cf63c9f77feb004b4dec433b49b3,closed,true,2,3
embark,embark-framework,https://github.com/embark-framework/embark/pull/2094,build(deps): bump os-locale from 3.0.1 to 4.0.0,2094,dependabot/npm_and_yarn/os-locale-4.0.0,3416b051d072c16a81faaa7c69a5cbf566e3b78d,closed,true,3,3
paint-by-numbers,holyszack,https://github.com/holyszack/paint-by-numbers/pull/3,build(deps): bump react-scripts from 2.1.5 to 3.1.2,3,dependabot/npm_and_yarn/react-scripts-3.1.2,9907dc097f3240addf28e1a04a61d3a482caa7c7,closed,true,2,3
notifications,nextcloud,https://github.com/nextcloud/notifications/pull/474,Bump eslint from 5.16.0 to 6.6.0,474,dependabot/npm_and_yarn/eslint-6.6.0,8c13601384978f9971c725022db56235f316faec,closed,true,3,5
wobbly-frontend,Wobbly-App,https://github.com/Wobbly-App/wobbly-frontend/pull/146,Bump @storybook/react from 4.0.12 to 5.0.1,146,dependabot/npm_and_yarn/@storybook/react-5.0.1,b4f51599dffb4655bcff34831bdde9220367869f,closed,true,9,3
eorzea-time,flowercartelet,https://github.com/flowercartelet/eorzea-time/pull/60,Bump eslint from 5.16.0 to 6.2.1,60,dependabot/npm_and_yarn/eslint-6.2.1,02c31b9a6763522968a03cf63990ce240b645ebd,closed,true,2,4
little_shop,jordanwa1947,https://github.com/jordanwa1947/little_shop/pull/127,Bump webpack-dev-server from 2.11.2 to 3.1.11,127,dependabot/npm_and_yarn/webpack-dev-server-3.1.11,6a0a3e63def03971871bff55e5bd967fda789c77,closed,true,2,3
vislib,alephdata,https://github.com/alephdata/vislib/pull/64,Bump rollup-plugin-visualizer from 1.1.1 to 2.6.0,64,dependabot/npm_and_yarn/rollup-plugin-visualizer-2.6.0,4b98c9bf30e52bd4cdf0a5aa7f096baf8adabb65,closed,true,5,4
common,nails,https://github.com/nails/common/pull/107,chore(deps-dev): bump css-loader from 2.1.1 to 3.0.0,107,dependabot/npm_and_yarn/css-loader-3.0.0,a77e7a16e4beb9916ba21ffb0f9504d5a8167614,closed,true,2,3
wire-bots,ffflorian,https://github.com/ffflorian/wire-bots/pull/442,chore(deps): bump libraries.io from 1.2.9 to 2.1.0,442,dependabot/npm_and_yarn/libraries.io-2.1.0,9693407083e1f30cb7d6adcaabe3c2a1338da5f9,closed,true,2,3
broadcast-notification-system,morphy2k,https://github.com/morphy2k/broadcast-notification-system/pull/2,Bump eslint from 5.16.0 to 6.0.1,2,dependabot/npm_and_yarn/eslint-6.0.1,6a42ca43915085f2e934f4be8923f3051e932e36,closed,true,2,3
nextcloud-register,nextcloud,https://github.com/nextcloud/nextcloud-register/pull/212,Bump eslint-plugin-node from 9.2.0 to 10.0.0,212,dependabot/npm_and_yarn/eslint-plugin-node-10.0.0,e79e765885faf8976db46fea7402682e5fb09e77,closed,true,2,5
fb-jwt-client-node,ministryofjustice,https://github.com/ministryofjustice/fb-jwt-client-node/pull/72,Bump got from 9.6.0 to 10.0.1,72,dependabot/npm_and_yarn/got-10.0.1,c1377910ecc3929669c1b82f21bbaa3b1b43f16c,closed,true,13,8
javascript,4Catalyzer,https://github.com/4Catalyzer/javascript/pull/357,chore(deps): bump @4c/file-butler from 2.3.0 to 3.0.1,357,dependabot/npm_and_yarn/4c/file-butler-3.0.1,1b9f5919881bbe19361cbc03e2a358e688188907,closed,true,3,4
injector,bitchcraft,https://github.com/bitchcraft/injector/pull/30,chore(deps-dev): bump eslint-plugin-flowtype from 2.46.1 to 3.9.1,30,dependabot/npm_and_yarn/develop/eslint-plugin-flowtype-3.9.1,0ed182f7d79fc379a4d67867af0ef97515785bbf,closed,true,2,3
PrairieGrader,PrairieLearn,https://github.com/PrairieLearn/PrairieGrader/pull/81,Bump async from 2.6.2 to 3.1.0,81,dependabot/npm_and_yarn/async-3.1.0,9f4f285a20373a0ef987c70599ab8b550c570098,closed,true,2,3
react-redux-loading-bar,mironov,https://github.com/mironov/react-redux-loading-bar/pull/90,Bump eslint from 3.19.0 to 4.18.2,90,dependabot/npm_and_yarn/eslint-4.18.2,ed27ad22cdb2f0e25787e88cc4c5f1ea9cc0fa1f,closed,true,2,7
trinity-wallet,iotaledger,https://github.com/iotaledger/trinity-wallet/pull/1756,Bump css-loader from 2.1.1 to 3.0.0 in /src/desktop,1756,dependabot/npm_and_yarn/src/desktop/css-loader-3.0.0,5aff53ccc7019b6ab618d09da4084fc43663fe43,closed,true,2,3
apitalks-frontend,claeusdev,https://github.com/claeusdev/apitalks-frontend/pull/5,Bump webpack-bundle-analyzer from 2.13.1 to 3.3.2,5,dependabot/npm_and_yarn/webpack-bundle-analyzer-3.3.2,7afd2dcdc299f20159619cc9dfc595c1e47fd317,closed,true,2,3
roboclub-vue,open-roboclub,https://github.com/open-roboclub/roboclub-vue/pull/367,chore(deps): Bump vuetify from 1.5.16 to 2.0.7,367,dependabot/npm_and_yarn/vuetify-2.0.4,f361ca12d2f5062a1191af2c1eb5579379649837,closed,true,11,35
chainlink,smartcontractkit,https://github.com/smartcontractkit/chainlink/pull/2009,Bump change-case from 3.1.0 to 4.1.0,2009,dependabot/npm_and_yarn/change-case-4.1.0,76a2d0feff746094095a7fec8979e5ba31100099,closed,true,4,7
graph-normalizer,mapbox,https://github.com/mapbox/graph-normalizer/pull/50,Bump eslint from 3.19.0 to 4.18.2,50,dependabot/npm_and_yarn/eslint-4.18.2,fea0abbd8103176130f30d770beea3cf30e3ca87,closed,true,4,4
express-mongoose-template,RainEggplant,https://github.com/RainEggplant/express-mongoose-template/pull/59,Bump express-openapi-validator from 1.6.2 to 2.3.0,59,dependabot/npm_and_yarn/express-openapi-validator-2.3.0,5ad4f330ffe25bfd2ace14b3fda402e77b734eab,closed,true,2,3
viewar-template-base6,viewar,https://github.com/viewar/viewar-template-base6/pull/24,Bump react-intl from 2.9.0 to 3.3.2,24,dependabot/npm_and_yarn/develop/react-intl-3.3.2,a9cc459e55316881b0c376b65eb32d6d470e8814,closed,true,5,4
arduino-create-agent-js-client,arduino,https://github.com/arduino/arduino-create-agent-js-client/pull/200,Bump eslint-config-airbnb-base from 13.2.0 to 14.0.0,200,dependabot/npm_and_yarn/eslint-config-airbnb-base-14.0.0,ead1ef04f9b59914d21729cd440a63f93c06b963,closed,true,2,3
lms,hypothesis,https://github.com/hypothesis/lms/pull/702,Bump enzyme-adapter-preact-pure from 1.13.4 to 2.0.0,702,dependabot/npm_and_yarn/enzyme-adapter-preact-pure-2.0.0,9a34c070b70d3d5efd45f92e74a9575327680927,closed,true,2,3
laravel-bjyblog,baijunyao,https://github.com/baijunyao/laravel-bjyblog/pull/103,Bump jasny-bootstrap from 3.1.3 to 4.0.0,103,dependabot/npm_and_yarn/jasny-bootstrap-4.0.0,b3de5d9038cb27ae7d5e9f677f87be3410fa1536,closed,true,3,5
prettier-plugin-apex,dangmai,https://github.com/dangmai/prettier-plugin-apex/pull/104,Bump eslint-config-airbnb-base from 13.2.0 to 14.0.0,104,dependabot/npm_and_yarn/eslint-config-airbnb-base-14.0.0,8010b70082d849a74f6cbaf6f9ba3aa7503ddf0f,closed,true,2,5
codeNaija,bdougie,https://github.com/bdougie/codeNaija/pull/60,Bump lighthouse from 4.3.1 to 5.4.0,60,dependabot/npm_and_yarn/lighthouse-5.4.0,459bfc89d5bbfc3b5518b3c0f44177a973f725f4,closed,true,2,3
fundamental-react,SAP,https://github.com/SAP/fundamental-react/pull/560,chore: Bump react-syntax-highlighter from 9.0.1 to 10.3.0,560,dependabot/npm_and_yarn/react-syntax-highlighter-10.3.0,f69a7586519a728830e2a885583d8c01547e7ef6,closed,true,2,4
eorzea-time,flowercartelet,https://github.com/flowercartelet/eorzea-time/pull/41,Bump eslint-config-airbnb-base from 12.1.0 to 13.2.0,41,dependabot/npm_and_yarn/eslint-config-airbnb-base-13.2.0,f3533db2891cb63c7e35473c2a1eef227c65c17f,closed,true,3,4
chrome-gitlab-notifier,sue445,https://github.com/sue445/chrome-gitlab-notifier/pull/352,Bump mithril from 1.1.6 to 2.0.4,352,dependabot/npm_and_yarn/mithril-2.0.4,fcc9026539c7b29c430983d929b7ad8aa7361d0f,closed,true,6,9
david_runger,davidrunger,https://github.com/davidrunger/david_runger/pull/2023,Bump eslint from 5.16.0 to 6.6.0,2023,dependabot/npm_and_yarn/eslint-6.6.0,a4f81d6fbd029e09ff671fc2e552af0922e1ff95,closed,true,2,17
browser-extension,hypothesis,https://github.com/hypothesis/browser-extension/pull/105,Bump core-js from 1.2.7 to 2.6.5,105,dependabot/npm_and_yarn/core-js-2.6.5,ce86cc3ff8877424591aec9d9c79062e4ffb129b,closed,true,2,3
octolenses,rgehan,https://github.com/rgehan/octolenses/pull/131,Bump timeago.js from 3.0.2 to 4.0.1,131,dependabot/npm_and_yarn/timeago.js-4.0.1,36e31088195247c53976a1df5c427eb7627d4e08,closed,true,2,4
laconia,laconiajs,https://github.com/laconiajs/laconia/pull/178,Bump eslint-config-standard from 12.0.0 to 13.0.1,178,dependabot/npm_and_yarn/eslint-config-standard-13.0.1,fc7922a3fa8445123c4d5209c17377d66c399eb4,closed,true,2,9
docker-rails,ledermann,https://github.com/ledermann/docker-rails/pull/759,⬆️ Bump eslint-config-airbnb-base from 13.2.0 to 14.0.0,759,dependabot/npm_and_yarn/eslint-config-airbnb-base-14.0.0,dc617ec47426960b977d35e6db4df0664659af72,closed,true,2,3
calcifer,alferpal,https://github.com/alferpal/calcifer/pull/250,build(deps): bump fast-glob from 2.2.7 to 3.0.2,250,dependabot/npm_and_yarn/fast-glob-3.0.2,7b9cfb0884bff42818e8a7f9beedcfc40dd1911b,closed,true,4,12
bamboohr-employee-stats,halkeye,https://github.com/halkeye/bamboohr-employee-stats/pull/43,Bump eslint-config-standard from 12.0.0 to 13.0.0,43,dependabot/npm_and_yarn/eslint-config-standard-13.0.0,2f64092a3a909bd0d00f509dda55c4768a9cfe15,closed,true,2,6
ember-octicons,kpfefferle,https://github.com/kpfefferle/ember-octicons/pull/320,Bump broccoli-funnel from 2.0.2 to 3.0.1,320,dependabot/npm_and_yarn/broccoli-funnel-3.0.1,42fbb43fa1783a9bcc5eab3ec7e20ca536963607,closed,true,2,3
connordav.is,dav-is,https://github.com/dav-is/connordav.is/pull/183,build(deps): bump next from 8.1.0 to 9.0.0,183,dependabot/npm_and_yarn/next-9.0.0,1c2b9561d1b8fa70a51786eb509c93d33878d6a4,closed,true,20,5
frolint,wantedly,https://github.com/wantedly/frolint/pull/111,Bump execa from 1.0.0 to 2.0.2,111,dependabot/npm_and_yarn/execa-2.0.2,577aa49c9f364e822ab80f2593396df284f4f8d2,closed,true,3,4
mappersmith,tulios,https://github.com/tulios/mappersmith/pull/135,Bump eslint from 3.19.0 to 4.18.2,135,dependabot/npm_and_yarn/eslint-4.18.2,872ee52358b2db3d23451a5ddf4432571f036805,closed,true,4,16
mws-sdk,bizon,https://github.com/bizon/mws-sdk/pull/40,Bump date-fns from 1.30.1 to 2.4.1,40,dependabot/npm_and_yarn/date-fns-2.4.1,477724fc3996e210f2e3366ce95867f77cbfdaa5,closed,true,2,6
Auxilium,overthq,https://github.com/overthq/Auxilium/pull/222,Bump nodemon from 1.19.4 to 2.0.2,222,dependabot/npm_and_yarn/nodemon-2.0.2,75572e571b3396d21b5053de420b460fc1cb626d,closed,true,2,3
styled-off-canvas,marco-streng,https://github.com/marco-streng/styled-off-canvas/pull/16,Bump file-loader from 4.3.0 to 5.0.2,16,dependabot/npm_and_yarn/file-loader-5.0.2,daa2ce02afdfdb20e5ce54d825866a35ab946337,closed,true,2,3
ember-cli-fastboot-testing,embermap,https://github.com/embermap/ember-cli-fastboot-testing/pull/75,Bump pretender from 2.1.1 to 3.0.1,75,dependabot/npm_and_yarn/pretender-3.0.1,ceb6eb85d04d9331bf92ab817dfadc5108103b86,closed,true,2,3
finance-calculator,jrdavenport,https://github.com/jrdavenport/finance-calculator/pull/16,Bump react-scripts from 2.1.3 to 3.0.1,16,dependabot/npm_and_yarn/react-scripts-3.0.1,58d86460fbeb55a8b3e7c92b1f7a112c92784328,closed,true,2,3
vue-monaco,egoist,https://github.com/egoist/vue-monaco/pull/34,chore(deps-dev): Bump bili from 3.1.2 to 4.8.0,34,dependabot/npm_and_yarn/bili-4.8.0,581fef66d26a397046349fe82c20b20425cde74b,closed,true,2,3
kinto-http.js,Kinto,https://github.com/Kinto/kinto-http.js/pull/431,Bump eslint from 5.16.0 to 6.0.0,431,dependabot/npm_and_yarn/eslint-6.0.0,e0d3c2f972d53621d1fd93b956d141ee4c59c820,closed,true,2,7
material-ui,mui-org,https://github.com/mui-org/material-ui/pull/18233,Bump puppeteer from 1.20.0 to 2.0.0,18233,dependabot/npm_and_yarn/puppeteer-2.0.0,3572fee515001511360baa8f0879bc104d8790aa,closed,true,2,3
serverless-step-functions,horike37,https://github.com/horike37/serverless-step-functions/pull/232,build(deps-dev): bump eslint from 3.19.0 to 4.18.2,232,dependabot/npm_and_yarn/eslint-4.18.2,0c790a85eb7fc59be5fab445562d6b3200ec53e9,closed,true,2,47
hexo-log,hexojs,https://github.com/hexojs/hexo-log/pull/21,Bump eslint-config-hexo from 3.0.0 to 4.0.0,21,dependabot/npm_and_yarn/eslint-config-hexo-4.0.0,f2b32be963030fa4a540958eaf4f12dbc55cd197,closed,true,2,3
javascript,4Catalyzer,https://github.com/4Catalyzer/javascript/pull/505,chore(deps-dev): bump babel-plugin-tester from 7.0.4 to 8.0.0,505,dependabot/npm_and_yarn/babel-plugin-tester-8.0.0,589f35f9cede0a69054462b52b21e8c6f245feb0,closed,true,2,3
prologue,SuzumiyaAoba,https://github.com/SuzumiyaAoba/prologue/pull/22,⬆️ Bump gatsby-plugin-offline from 2.2.10 to 3.0.6,22,dependabot/npm_and_yarn/gatsby-plugin-offline-3.0.6,2591c8831ca96fc0ce8ca9380ad5efadbb40ceea,closed,true,2,3
Website-V3,linuswillner,https://github.com/linuswillner/Website-V3/pull/246,Bump eslint-config-standard from 12.0.0 to 13.0.1,246,dependabot/npm_and_yarn/eslint-config-standard-13.0.1,08f877083bfd717c0705d99c5c3c78f58303472a,closed,true,2,3
