name,owner,prUrl,prTitle,number,branchName,baseCommit,event,merged,commits,changedFiles
amsterdam-styled-components,Amsterdam,https://github.com/Amsterdam/amsterdam-styled-components/pull/1513,Bump svgo from 1.3.2 to 2.0.3,1513,dependabot/npm_and_yarn/svgo-2.0.3,ec27269b3895d01309192e1a84e8327352502055,closed,true,3,48
website-robbevanpetegem,robbevp,https://github.com/robbevp/website-robbevanpetegem/pull/129,Bump eslint-config-prettier from 7.2.0 to 8.1.0,129,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,8ee8d0866c43f920c9bfb8a8095504d4548ecea9,closed,true,4,17
Catroweb,Catrobat,https://github.com/Catrobat/Catroweb/pull/2047,Bump bootstrap from 4.6.0 to 5.1.1,2047,dependabot/npm_and_yarn/bootstrap-5.1.1,ac4c9f65efa91735b697669e03e033d7876eaa4e,closed,true,3,83
actions,Shuttlerock,https://github.com/Shuttlerock/actions/pull/371,Bump @octokit/webhooks from 7.24.3 to 8.4.1,371,dependabot/npm_and_yarn/octokit/webhooks-8.4.1,a33012612f2503165c652365d28df45230d88968,closed,true,3,29
yavin,williamjacksn,https://github.com/williamjacksn/yavin/pull/37,Bump bootstrap from 3.4.1 to 4.6.0,37,dependabot/npm_and_yarn/bootstrap-4.6.0,a92f90b8bead5b81deb1839c9bbdf34ff53df39a,closed,true,2,24
ironleaves-photography,muhkuhxy,https://github.com/muhkuhxy/ironleaves-photography/pull/72,chore(deps-dev): bump eslint-plugin-vue from 7.19.1 to 8.0.3,72,dependabot/npm_and_yarn/eslint-plugin-vue-8.0.3,70fb25b6fe5e4edc74a86e431b1479600d47b716,closed,true,2,19
polarwind,envoy,https://github.com/envoy/polarwind/pull/235,Bump eslint from 6.8.0 to 7.24.0,235,dependabot/npm_and_yarn/eslint-7.24.0,a8a414edc49f138e9f6de47742275a5c5b6eb314,closed,true,4,24
dogfeeds,madogiwa0124,https://github.com/madogiwa0124/dogfeeds/pull/1180,Bump eslint-plugin-vue from 7.20.0 to 8.0.2,1180,dependabot/npm_and_yarn/eslint-plugin-vue-8.0.2,7b59c2023a3a44a30e27a512e4f072ad8ba682cb,closed,true,2,17
javascript,exercism,https://github.com/exercism/javascript/pull/1111,Bump @types/node from 14.14.41 to 15.0.1,1111,dependabot/npm_and_yarn/types/node-15.0.1,ed5d0497fa8acae23f509957adf4d70ac8818bb0,closed,true,2,135
finance-web,gabrieltanchen,https://github.com/gabrieltanchen/finance-web/pull/510,chore(deps-dev): bump ember-template-lint from 2.18.1 to 3.4.2,510,dependabot/npm_and_yarn/ember-template-lint-3.4.2,b1fe3a94ffac6d8c03adbaf32c521b96239c6601,closed,true,3,18
the-fastify-workshop,nearform,https://github.com/nearform/the-fastify-workshop/pull/56,Bump tap from 14.11.0 to 15.0.2,56,dependabot/npm_and_yarn/tap-15.0.2,dc666d2a1be3ffbd92b303f91374c3e9e1e4f761,closed,true,3,22
marketplace-demo,stelace,https://github.com/stelace/marketplace-demo/pull/416,chore(deps-dev): bump eslint-plugin-vue from 6.2.2 to 7.7.0,416,dependabot/npm_and_yarn/eslint-plugin-vue-7.7.0,3d1831badc278db571e034bb7dbdfc1800a26c8c,closed,true,2,22
Catroweb,Catrobat,https://github.com/Catrobat/Catroweb/pull/1054,Bump @material/* from 7.0.0 to 8.0.0,1054,dependabot/npm_and_yarn/material/snackbar-8.0.0,99f6c182222a0752ec3238e0a97b18eb87bc0342,closed,true,2,19
IBF-system,rodekruis,https://github.com/rodekruis/IBF-system/pull/439,build(deps): bump @nestjs/swagger from 3.1.0 to 4.7.12 in /services/API-service,439,dependabot/npm_and_yarn/services/API-service/nestjs/swagger-4.7.12,c26b4362a40e68734af1a3fc771806e42feb973b,closed,true,4,21
tasks,nextcloud,https://github.com/nextcloud/tasks/pull/1690,Bump @nextcloud/eslint-config from 5.1.0 to 6.0.0,1690,dependabot/npm_and_yarn/nextcloud/eslint-config-6.0.0,149427def4f4e9c01cf5c79e8ce48368ab80b0c7,closed,true,13,50
xdocs,zbyte-king,https://github.com/zbyte-king/xdocs/pull/6,Bump jest-puppeteer from 5.0.4 to 6.0.0,6,dependabot/npm_and_yarn/jest-puppeteer-6.0.0,1a82ab62a314a6edd69be2812b52011ff2582cdd,closed,true,2,114
stylelint,stylelint,https://github.com/stylelint/stylelint/pull/5536,Bump eslint-config-stylelint from 13.1.1 to 14.0.0,5536,dependabot/npm_and_yarn/v14/eslint-config-stylelint-14.0.0,05677f71b1dd6baac32213f2d1e31c123b626c71,closed,true,12,24
leanup,leanupjs,https://github.com/leanupjs/leanup/pull/211,chore(deps-dev): bump prettier-plugin-svelte from 1.4.2 to 2.0.3,211,dependabot/npm_and_yarn/release/1.1/prettier-plugin-svelte-2.0.3,21ff7a28802e61ef195c5f378521b7609410217c,closed,true,2,87
hatetris,qntm,https://github.com/qntm/hatetris/pull/47,Bump ts-loader from 8.2.0 to 9.1.1,47,dependabot/npm_and_yarn/ts-loader-9.1.1,1a09b8f2d23d3a2ddb83ea235f2cba2cd4f83670,closed,true,2,20
codeql-action,github,https://github.com/github/codeql-action/pull/643,Bump @octokit/types from 5.5.0 to 6.21.1,643,dependabot/npm_and_yarn/octokit/types-6.21.1,5c80cfcc1ef8bc379002b9de3fc615307236986c,closed,true,3,480
glean-dictionary,mozilla,https://github.com/mozilla/glean-dictionary/pull/582,Bump prettier-plugin-svelte from 1.4.2 to 2.3.0,582,dependabot/npm_and_yarn/prettier-plugin-svelte-2.3.0,01e6840dea9159f66cf2524402281ee4428ba616,closed,true,2,37
finance-api,gabrieltanchen,https://github.com/gabrieltanchen/finance-api/pull/434,Bump umzug from 2.3.0 to 3.0.0,434,dependabot/npm_and_yarn/umzug-3.0.0,fd356fa541d0b55819eae3f285793fa4b0b0104c,closed,true,4,25
astra,brainstormforce,https://github.com/brainstormforce/astra/pull/3001,build(deps-dev): bump grunt-contrib-cssmin from 3.0.0 to 4.0.0,3001,dependabot/npm_and_yarn/grunt-contrib-cssmin-4.0.0,15fff7620f068e097cc71785a9c75ede2af7e8a1,closed,true,3,16
radiance-ui,curology,https://github.com/curology/radiance-ui/pull/1307,"Bump @svgr/cli from 5.5.0 to 6.1.2, remove @svgr/rollup",1307,dependabot/npm_and_yarn/svgr/rollup-6.1.2,f66bba2a7e93c40185dd85022c8af27a541305a4,closed,true,14,445
pinus,node-pinus,https://github.com/node-pinus/pinus/pull/199,Bump @types/socket.io from 2.1.6 to 3.0.2,199,dependabot/npm_and_yarn/types/socket.io-3.0.2,3333987d1fffc5405feeab54d3e224587ca1ec28,closed,true,5,26
scaleway-ui,scaleway,https://github.com/scaleway/scaleway-ui/pull/373,chore(deps): bump @xstyled/emotion from 2.5.0 to 3.0.0,373,dependabot/npm_and_yarn/xstyled/emotion-3.0.0,ae6bbb3ebb2775d31cdae4c8a8bb45b6e3daf033,closed,true,6,54
dicty-frontpage,dictyBase,https://github.com/dictyBase/dicty-frontpage/pull/1080,build(deps): bump react-router-dom from 5.3.0 to 6.1.1,1080,dependabot/npm_and_yarn/react-router-dom-6.1.1,c5e9b3ef4ec016b061b3ee77e9b431483009766d,closed,true,28,24
dwight-discord-bot,mloberg,https://github.com/mloberg/dwight-discord-bot/pull/286,build(deps): bump discord.js from 12.5.3 to 13.0.1,286,dependabot/npm_and_yarn/discord.js-13.0.1,3c47fc5207d59d748e9f664993c3058a388baf51,closed,true,2,20
command-line-interface,thenativeweb,https://github.com/thenativeweb/command-line-interface/pull/394,chore: bump roboter from 11.7.8 to 12.1.2,394,dependabot/npm_and_yarn/roboter-12.1.0,dcfccb15f8c13e2d724a3af049ca8b7d7bfda35e,closed,true,3,16
carbon,carbon-design-system,https://github.com/carbon-design-system/carbon/pull/7747,chore(deps-dev): bump karma-coverage from 1.1.2 to 2.0.3,7747,dependabot/npm_and_yarn/karma-coverage-2.0.3,aeaa3cdf02c27cd3d2ddba16c9bb64ccc7f2bbce,closed,true,3,18
tmr08c.github.io,tmr08c,https://github.com/tmr08c/tmr08c.github.io/pull/240,Bump prettier from 1.19.1 to 2.3.2,240,dependabot/npm_and_yarn/develop/prettier-2.3.2,9406e79a5aba6a27d11e680cdb817a569601a8b3,closed,true,2,18
react-app-boilerplate,loopstudio,https://github.com/loopstudio/react-app-boilerplate/pull/544,Bump eslint-plugin-testing-library from 3.9.2 to 4.12.2,544,dependabot/npm_and_yarn/eslint-plugin-testing-library-4.12.2,bb0417afa70539c0ce69a279dca0dcc9a113d2ad,closed,true,4,17
polls,nextcloud,https://github.com/nextcloud/polls/pull/1998,Bump @nextcloud/eslint-config from 5.1.0 to 6.1.0,1998,dependabot/npm_and_yarn/nextcloud/eslint-config-6.1.0,edbf7da090cde923d036752e24fcae53a05e6f20,closed,true,4,28
server,nextcloud,https://github.com/nextcloud/server/pull/28426,Bump p-limit from 3.1.0 to 4.0.0,28426,dependabot/npm_and_yarn/p-limit-4.0.0,344ffcc9b6f29a4abdcde37b9dc639382edfec43,closed,true,4,29
chat_server,stefan-schlagh,https://github.com/stefan-schlagh/chat_server/pull/133,Bump typescript from 3.9.7 to 4.2.3,133,dependabot/npm_and_yarn/typescript-4.2.3,164c7b575aa5325eb6f62a8b43cb1b57f45826a1,closed,true,4,21
discord.js-bot-framework,Destinovant,https://github.com/Destinovant/discord.js-bot-framework/pull/24,Bump mongoose from 5.13.3 to 6.0.4,24,dependabot/npm_and_yarn/mongoose-6.0.4,55fb15f5f2e9ef578ef2423a5798c2c386979980,closed,true,15,21
calendar,nextcloud,https://github.com/nextcloud/calendar/pull/3337,Bump @nextcloud/eslint-config from 5.1.0 to 6.0.0,3337,dependabot/npm_and_yarn/nextcloud/eslint-config-6.0.0,8e71b725825a5b2969dc395e8f7b7f3ef1a239ce,closed,true,2,114
marketing,rentalutions,https://github.com/rentalutions/marketing/pull/154,Bump next from 10.2.2 to 11.1.0,154,dependabot/npm_and_yarn/next-11.1.0,c0a2fde764dd90e03d34fbd751cd3936e926f06c,closed,true,8,47
pinus,node-pinus,https://github.com/node-pinus/pinus/pull/197,Bump tslint from 5.20.1 to 6.1.3,197,dependabot/npm_and_yarn/tslint-6.1.3,c3162e8ca743f732ee9b9547e3e4e44f491260a2,closed,true,2,20
pieforproviders,pieforproviders,https://github.com/pieforproviders/pieforproviders/pull/1907,Bump react-router-dom from 5.3.0 to 6.0.2 in /client,1907,dependabot/npm_and_yarn/client/react-router-dom-6.0.2,7d1a23d8d95c18053003478b7c24707f08f61b2d,closed,true,6,24
collector,sumup-oss,https://github.com/sumup-oss/collector/pull/133,fix: upgrade @sumup/foundry from 3.5.1 to 4.0.2,133,dependabot/npm_and_yarn/sumup/foundry-4.0.1,4b8745e639b26f1d234b737de4e6f54baeff250a,closed,true,6,48
typescript-fhir-types,imaware,https://github.com/imaware/typescript-fhir-types/pull/1,Bump typescript from 3.9.9 to 4.2.3,1,dependabot/npm_and_yarn/typescript-4.2.3,943ec4eab8f070aa3ee6aceae0b469e464682f68,closed,true,2,3
www.artichokeruby.org,artichoke,https://github.com/artichoke/www.artichokeruby.org/pull/207,Bump sass-loader from 10.1.1 to 11.0.0,207,dependabot/npm_and_yarn/sass-loader-11.0.0,35cebccda001f949dbcbab9103f8c25c10c175b9,closed,true,2,3
jukebox,Hazmi35,https://github.com/Hazmi35/jukebox/pull/877,chore(deps): bump youtube-dl-exec from 1.3.4 to 2.0.0,877,dependabot/npm_and_yarn/main/youtube-dl-exec-2.0.0,dead98887a858057c65c6327dd6f79ded35f7944,closed,true,2,3
mimir,statisticsnorway,https://github.com/statisticsnorway/mimir/pull/706,Bump autoprefixer from 9.8.6 to 10.2.3,706,dependabot/npm_and_yarn/autoprefixer-10.2.3,7549eb26d1c100903fbdb83cb5eab2d2e5b48194,closed,true,3,3
APP2000,sivertheisholt,https://github.com/sivertheisholt/APP2000/pull/8,Bump node-fetch from 2.6.5 to 3.0.0,8,dependabot/npm_and_yarn/node-fetch-3.0.0,dfd2167a1639de97936f0e05a722597cccb6d7c2,closed,true,4,3
utgw.net-2020,utgwkk,https://github.com/utgwkk/utgw.net-2020/pull/103,Bump eslint-config-prettier from 7.2.0 to 8.1.0,103,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,82004d1b7b349b337cb12dc4caeb9b1348950afc,closed,true,2,3
prettier,prettier,https://github.com/prettier/prettier/pull/11990,Build(deps): Bump ignore from 4.0.6 to 5.2.0,11990,dependabot/npm_and_yarn/ignore-5.2.0,c847de4e71a8a15a2d71c51907228674c5e50b4d,closed,true,4,3
har-examples,readmeio,https://github.com/readmeio/har-examples/pull/41,chore(deps-dev): bump jest-expect-har from 2.0.3 to 3.0.0,41,dependabot/npm_and_yarn/jest-expect-har-3.0.0,5082dbed23f19ff7a3dc006ff8cedc4ad5b27f09,closed,true,2,3
document-evidence-store-frontend,LBHackney-IT,https://github.com/LBHackney-IT/document-evidence-store-frontend/pull/166,Bump next from 10.0.2 to 11.1.1,166,dependabot/npm_and_yarn/next-11.1.1,569f61022dbffe16314bb35a4bbcf03100b9d4f1,closed,true,3,3
eslint-config-es,thenativeweb,https://github.com/thenativeweb/eslint-config-es/pull/453,chore: bump @types/eslint from 7.28.2 to 8.2.1,453,dependabot/npm_and_yarn/types/eslint-8.2.1,163a1fd93a38f919ce1480d344aa0c9212a35785,closed,true,2,3
nicholai.dev,Nicholaiii,https://github.com/Nicholaiii/nicholai.dev/pull/45,build(deps-dev): bump rollup-plugin-svelte from 6.1.1 to 7.1.0,45,dependabot/npm_and_yarn/rollup-plugin-svelte-7.1.0,b848a66f2a86a7f63a5abe9c7389e85865c83393,closed,true,2,3
BlockedTODO,BlockedTODO,https://github.com/BlockedTODO/BlockedTODO/pull/448,Bump js-yaml from 3.14.1 to 4.0.0 in /services/backend,448,dependabot/npm_and_yarn/services/backend/js-yaml-4.0.0,c2190959e04e55fbf917b7597d06d4f6ba0797da,closed,true,2,3
Itokawa,elpollouk,https://github.com/elpollouk/Itokawa/pull/312,Bump @types/ws from 7.4.7 to 8.2.2,312,dependabot/npm_and_yarn/types/ws-8.2.2,9b92f8e9e74495b321d7c1b1a9b96d17a807f746,closed,true,3,3
radiance-ui,curology,https://github.com/curology/radiance-ui/pull/1197,Bump jest-junit from 12.3.0 to 13.0.0,1197,dependabot/npm_and_yarn/jest-junit-13.0.0,6643a42f74b3ae5efc99d460632bc20e64ec01d6,closed,true,2,3
jest-mock-module,iamogbz,https://github.com/iamogbz/jest-mock-module/pull/140,chore: bump eslint-config-prettier from 7.2.0 to 8.0.0,140,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,ba214d4816b42441f65cef02eb7cb39e19be3d83,closed,true,3,3
hufghani-website,HUFGhani,https://github.com/HUFGhani/hufghani-website/pull/101,chore: bump @commitlint/config-conventional from 14.1.0 to 15.0.0,101,dependabot/npm_and_yarn/master/commitlint/config-conventional-15.0.0,258da11909cf3722190821bf3ed6154a5ffe25b1,closed,true,4,3
web,accentor,https://github.com/accentor/web/pull/638,Bump eslint-plugin-vue from 7.20.0 to 8.0.3,638,dependabot/npm_and_yarn/eslint-plugin-vue-8.0.3,2ce2c9b7f5f8f488be0f0ac6e5444d27a77e5672,closed,true,2,3
eslint-config-mizdra,mizdra,https://github.com/mizdra/eslint-config-mizdra/pull/55,chore(deps): bump eslint-config-prettier from 7.2.0 to 8.1.0,55,dependabot/npm_and_yarn/develop/eslint-config-prettier-8.1.0,d4c6c129791752d1138c0d64f4a94f5c06399c05,closed,true,2,3
OpenRefine,OpenRefine,https://github.com/OpenRefine/OpenRefine/pull/4320,build(deps): bump cypress from 8.7.0 to 9.1.0 in /main/tests/cypress,4320,dependabot/npm_and_yarn/main/tests/cypress/cypress-9.1.0,d7a1bd834616c6c7c6faf1447407029dbf0f6411,closed,true,5,3
generator-jhipster-svelte,jhipster,https://github.com/jhipster/generator-jhipster-svelte/pull/399,chore(deps-dev): Bump cypress from 6.9.1 to 7.2.0 in /generators/client/templates/svelte,399,dependabot/npm_and_yarn/generators/client/templates/svelte/cypress-7.2.0,b41a66846c74116ade214bc0259cbdc7ac29f8ae,closed,true,3,3
dcaf_case_management,DCAFEngineering,https://github.com/DCAFEngineering/dcaf_case_management/pull/2275,Bump set-value from 3.0.1 to 4.0.0,2275,dependabot/npm_and_yarn/set-value-4.0.0,5b14bcb0ed15d8cf0c96cbee31b4b6b869a67614,closed,true,2,3
rehype-topic,centralstandard,https://github.com/centralstandard/rehype-topic/pull/1,chore(deps-dev): bump unified from 9.2.2 to 10.1.0,1,dependabot/npm_and_yarn/unified-10.1.0,6f058a3600ab19fa48da0b2ce98d73c33819b9db,closed,true,2,3
graphqlApp,gregfletch,https://github.com/gregfletch/graphqlApp/pull/79,Bump eslint-config-prettier from 7.2.0 to 8.0.0,79,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,502103f598aa07eb90c0663f4e163cc2d245b6f4,closed,true,2,3
portfolio,ryoha000,https://github.com/ryoha000/portfolio/pull/126,Bump rollup-plugin-svelte from 6.1.0 to 7.1.0,126,dependabot/npm_and_yarn/rollup-plugin-svelte-7.1.0,c92ce5ad9189277022a480786fa5cb312e414cc6,closed,true,2,3
create-dg-react,MS-DG,https://github.com/MS-DG/create-dg-react/pull/585,Bump fs-extra from 9.1.0 to 10.0.0,585,dependabot/npm_and_yarn/fs-extra-10.0.0,79aa81db79532dc2505fea9b9aa03cff5044c9eb,closed,true,2,3
psalm-github-bot,psalm,https://github.com/psalm/psalm-github-bot/pull/379,Bump probot from 11.1.0 to 12.0.0,379,dependabot/npm_and_yarn/probot-12.0.0,cad5d9da4cf4c18ef3fe3eaf1b7db71af47f8484,closed,true,2,3
remark-lint-code-block-syntax,ybiquitous,https://github.com/ybiquitous/remark-lint-code-block-syntax/pull/4,Bump js-yaml from 3.14.1 to 4.0.0,4,dependabot/npm_and_yarn/js-yaml-4.0.0,69a1631017296426e4e120944636c943776e8306,closed,true,3,3
ecoledirecte.js,a2br,https://github.com/a2br/ecoledirecte.js/pull/228,Bump node-fetch from 2.6.1 to 3.0.0,228,dependabot/npm_and_yarn/node-fetch-3.0.0,d70499ca47d23d2eab256a975330e67edf0495b0,closed,true,2,3
traQ-Widget,traPtitech,https://github.com/traPtitech/traQ-Widget/pull/261,Upgrade: Bump eslint-config-prettier from 7.2.0 to 8.0.0,261,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,328905e38a425504162afbbff7e94504039d143c,closed,true,2,3
meyda,meyda,https://github.com/meyda/meyda/pull/1043,chore(deps-dev): bump eslint from 7.32.0 to 8.1.0,1043,dependabot/npm_and_yarn/eslint-8.1.0,0ed3e8334f57f88e4c5a7c35310148d3a76b4f61,closed,true,2,3
gh-open,ffflorian,https://github.com/ffflorian/gh-open/pull/782,chore: bump commander from 7.2.0 to 8.0.0,782,dependabot/npm_and_yarn/commander-8.0.0,33c42c4d1ccf685652c3f1042607395c40ef90a4,closed,true,2,3
website,yetanother-blog,https://github.com/yetanother-blog/website/pull/830,chore(deps): bump gatsby-plugin-sitemap from 3.3.0 to 4.0.0,830,dependabot/npm_and_yarn/gatsby-plugin-sitemap-4.0.0,631e934aa7f65388450ca8c35fb6ff23f571cf4d,closed,true,2,3
shopping-list,adrianclay,https://github.com/adrianclay/shopping-list/pull/313,Bump react-scripts from 3.4.4 to 4.0.3,313,dependabot/npm_and_yarn/react-scripts-4.0.3,5bb529850f07eee47fc123ee087b51ccad39b14c,closed,true,3,3
NightHusky,sivertheisholt,https://github.com/sivertheisholt/NightHusky/pull/7,Bump mongoose from 5.13.11 to 6.0.13,7,dependabot/npm_and_yarn/mongoose-6.0.13,4ae1e679366f3a73d03ff15cfeb355c88a4e0742,closed,true,8,3
web-monitoring-versionista-scraper,edgi-govdata-archiving,https://github.com/edgi-govdata-archiving/web-monitoring-versionista-scraper/pull/417,Bump csv-parse from 4.16.3 to 5.0.3,417,dependabot/npm_and_yarn/csv-parse-5.0.3,ee9947c654a52b0b45dbb1e62b9f2adb59410a5f,closed,true,2,3
saddle-frontend,saddle-finance,https://github.com/saddle-finance/saddle-frontend/pull/384,Bump eslint-config-prettier from 7.2.0 to 8.1.0,384,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,c06aa6fc12277aeb8ef1301df209e2f7c18f46db,closed,true,3,3
saros,marvin-j97,https://github.com/marvin-j97/saros/pull/162,Bump eslint-config-prettier from 7.1.0 to 8.1.0,162,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,5219f97f002c64168da2a6ab97907778f18707dc,closed,true,2,3
transifex-pull-request-action,c2corg,https://github.com/c2corg/transifex-pull-request-action/pull/102,Bump husky from 6.0.0 to 7.0.0,102,dependabot/npm_and_yarn/husky-7.0.0,46d49aac25a97fdfa2dd061b08eaa40c026ecab5,closed,true,2,3
pixiebrix-extension,pixiebrix,https://github.com/pixiebrix/pixiebrix-extension/pull/1245,Bump @sindresorhus/tsconfig from 1.0.2 to 2.0.0,1245,dependabot/npm_and_yarn/sindresorhus/tsconfig-2.0.0,6417811d726cca4a956aa185ecdfcaf7faf3e572,closed,true,3,3
postmag-nc,patrick1990,https://github.com/patrick1990/postmag-nc/pull/78,Bump eslint from 7.20.0 to 8.2.0,78,dependabot/npm_and_yarn/dev/eslint-8.2.0,a6ff4f5a7225ccf85adb95c51aa694f38ec34b75,closed,true,2,3
Typescript-LC39-Template,mia-platform-marketplace,https://github.com/mia-platform-marketplace/Typescript-LC39-Template/pull/206,build(deps-dev): bump eslint from 7.32.0 to 8.5.0,206,dependabot/npm_and_yarn/eslint-8.5.0,7449d4a048e34ecfeddf79ce534706a6c5cdb213,closed,true,2,3
c0d3-app,garageScript,https://github.com/garageScript/c0d3-app/pull/1008,Bump @graphql-codegen/cli from 1.21.8 to 2.0.1,1008,dependabot/npm_and_yarn/graphql-codegen/cli-2.0.1,7bdafb5663690acf3d5e32fe62bfba0dac8d7eb3,closed,true,2,3
probot-jira,cchantep,https://github.com/cchantep/probot-jira/pull/379,Bump probot from 11.4.1 to 12.1.3,379,dependabot/npm_and_yarn/probot-12.1.3,9ee577eee799dc01e3d6263f7d20f3be148d07d6,closed,true,2,3
partiguiden-admin,Ackuq,https://github.com/Ackuq/partiguiden-admin/pull/500,Bump eslint-config-airbnb-typescript from 12.3.1 to 13.0.1,500,dependabot/npm_and_yarn/eslint-config-airbnb-typescript-13.0.1,3e5439d0a563671728fa42d14b6408beb891b818,closed,true,2,3
solana,solana-labs,https://github.com/solana-labs/solana/pull/17870,chore: bump mockttp from 1.2.2 to 2.0.1 in /web3.js,17870,dependabot/npm_and_yarn/web3.js/mockttp-2.0.1,97ef9b2bc315029a13aae9678e4a165b9fe8bb24,closed,true,2,3
OctoPluginStats,cp2004,https://github.com/cp2004/OctoPluginStats/pull/36,⬆️ Bump next from 10.2.3 to 11.0.1,36,dependabot/npm_and_yarn/next/next-11.0.1,d771105d8f99b1ac9038ec1e99ab59cbb5597e5e,closed,true,3,3
wire-web-packages,wireapp,https://github.com/wireapp/wire-web-packages/pull/3412,chore(deps): bump dexie from 2.0.4 to 3.0.3,3412,dependabot/npm_and_yarn/dexie-3.0.3,4daaf40f6cb254a7995f0f2de688d43e38a4079c,closed,true,2,3
openapi-typescript,drwpow,https://github.com/drwpow/openapi-typescript/pull/431,build(deps): bump js-yaml from 3.14.1 to 4.0.0,431,dependabot/npm_and_yarn/js-yaml-4.0.0,2599785fd29c43164579c51901328b936d101108,closed,true,2,3
